text,label
他整理好文件，放入文件夹，准备交给主管。,平静
天空非常蓝，几片白云悬浮在半空中，静止不动。,平静
书架上的书按颜色排列，看起来像一幅画。,平静
她轻轻地吹着热气，端着茶杯等待它冷却。,平静
猫躺在地板上，尾巴有节奏地来回摆动。,平静
街边的小摊上有几个人在买东西，声音不大。,平静
窗外的树被风吹动，叶子发出沙沙的声音。,平静
她把书放进背包，然后拿起钥匙准备出门。,平静
他调整了一下手表的时间，确保没有迟到。,平静
街灯亮了，行人逐渐少了，街道变得安静。,平静
他把水壶装满水，放进背包侧袋里。,平静
今天早上早餐很简单，只有一片吐司和一杯茶。,平静
他的笔记本上写满了密密麻麻的字，看起来很用心。,平静
她轻轻地合上书，然后抬头望向窗外。,平静
桌子上蛋糕被切了一半，另一半还完整地放着。,平静
他用手机查了一下地图，确认路线后才出发。,平静
她的手机微微震动，她瞥了一眼屏幕，没有回应。,平静
你今天怎么了？看起来有些不对劲。,关心
你昨天回家后没事吧？我有点担心。,关心
这个数据有没有什么地方需要修改？,关心
你的伤口还疼吗？换药了吗？,关心
他最近怎么样了？还需要帮助吗？,关心
你这些天都在加班，有没有好好休息？,关心
为什么不早点告诉我这么大事？,关心
你是不是因为那件事烦心？要不要聊聊？,关心
天气这么冷，你穿得这么少，不怕感冒吗？,关心
你手里拿的是什么？需要我帮你拿吗？,关心
你还没吃午饭吗？我们去吃点东西吧。,关心
他刚刚看起来有点不舒服，你注意到了吗？,关心
这件事处理起来会不会太累？要不要换种方式？,关心
最近的天气不好，你的过敏又复发了吗？,关心
家里的灯坏了好几天了，你找人修过了吗？,关心
你的报告准备得怎么样？有没有需要帮助的地方？,关心
她一个人回家不太安全，你想不想陪她？,关心
孩子的成绩有没有进步？你是不是要再多辅导他一下？,关心
晚上走这条路不太安全，我们绕远点吧。,关心
你昨晚为什么一直没有回复消息？是不是发生了什么事？,关心
你的眼睛为什么红红的？是不是休息不够？,关心
我听说你最近有些不开心，是不是有什么事？,关心
你的脚怎么肿成这样？是不是扭伤了？,关心
你的搬家进度如何？需要人手帮忙吗？,关心
他今天的状态不太好，需要去看医生吗？,关心
在这样寒冷的天气里，你确定不加件衣服？,关心
根据你刚才走路时的样子，看起来有点不稳，要不要检查一下？,关心
把这件事交给你是否太过压力？需要分担吗？,关心
你早上没有吃东西吗？要不要买点东西补充一下？,关心
他刚刚说的话不是有点过分吗？你不要在意。,关心
今天的天空真蓝，连云朵都像是在微笑！,开心
哇，我最喜欢的竟然是你准备的，太棒了！,开心
谢谢你记得我的生日，我真的很感动！,开心
我刚刚收到一个超好的消息，忍不住想和你分享！,开心
这部电影真的很精彩，我完全沉浸在故事中！,开心
终于可以放假了，我们要不要计划个旅行？,开心
刚刚那家甜品店的蛋糕太好吃了，下次再去！,开心
哇，你画的这幅画真的很美，像专业艺术家一样！,开心
我终于通关了这个游戏，快来看看我的记录！,开心
你的建议真的太实用了，解决了我的大问题！,开心
我刚收到一份意外的礼物，真的太惊喜了！,开心
刚刚散步的那条小路风景太美了，真希望你也能一起看到！,开心
我学会了烘焙，这次的面包你一定要尝尝！,开心
我们终于完成了这个项目，真的很自豪！,开心
今天天气太好了，真适合出去野餐！,开心
你的笑容真的会传染，我的心情都跟着变好了！,开心
他的那个笑话刚刚笑死我，太有才了！,开心
这次考试成绩超出预期，我太高兴了！,开心
我终于买到了心仪已久的那双鞋，太开心了！,开心
今天的聚会非常有趣，大家都玩得很开心！,开心
这段音乐听起来让人心情特别愉快，你也听听看！,开心
这是我一直想看的书，终于找到了！,开心
你的设计真是太有创意了，让我大开眼界！,开心
朋友送的手工卡片真的非常用心，感动得不得了！,开心
你推荐的那家餐厅真的很棒，菜品好吃又服务好！,开心
今早特别舒适，感觉一切都很美好！,开心
孩子刚学会了骑自行车，看到他那么高兴我也很开心！,开心
我们家养的小狗今天第一次打滚，真的很可爱！,开心
昨晚的烟火表演太美了，真希望下次还能和你一起看！,开心
这份礼物真的是最好的惊喜，谢谢你！,开心
为什么总是我在收拾乱局？,生气
你说过会负责的，现在是什么意思！,生气
我已经忍耐很久了，你还要我怎么样？,生气
每次这样，你根本没有在改变！,生气
你竟然能忘记这种事情，太过分了！,生气
你怎么能这么自私，完全不顾他人的感受！,生气
我只是想要一个解释，这也太难了吧！,生气
为什么大家都在努力，你却在偷懒？,生气
你这样说话太不礼貌了，实在让人生气！,生气
这是什么糟糕的计划，完全没有考虑实际情况！,生气
你竟然连这么简单的事都搞砸了！,生气
我对你的信任就这样被你辜负了！,生气
你怎么可以在这个时候临阵脱逃？,生气
每次你承诺的事情最后都改变了，怎么让别人相信你？,生气
我已经说得这么明白了，你还听不懂吗！,生气
这根本不是我的错，凭什么要我承担后果！,生气
我受够了你的借口，说到底就是不负责任！,生气
你竟然在如此重要的会议上迟到，不专业！,生气
你这样乱搞，让别人怎么办？,生气
我明明已经提醒过你，你还得再犯错几次？,生气
你知道你的行为有多伤人吗？,生气
不用心做事，还指望别人帮你收拾残局？,生气
我真的不知道该怎么和你沟通！,生气
你就认为这样大的问题没有发生过吗？,生气
你继续这样做，谁还敢信任你？,生气
这份报告漏洞频出，你是认真做事吗？,生气
你总是把责任推给别人，而自己却从不承担！,生气
我真的不知道你到底在想什么，这样的事情也能搞砸！,生气
你这样搞，有对得起所有付出努力的人吗？,生气
这是最后的警告，不要再挑战我的耐心！,生气
我怎么也想不到，事情会变成这样。,伤心
她离开的那一刻，我感觉世界都静止了。,伤心
每当想起那段回忆，我都忍不住流泪。,伤心
我真的很努力，但还是无法挽回。,伤心
为什么好人总是无法过得幸福？,伤心
我再也看不到他了，这种感觉太痛苦了。,伤心
一切都结束了，我却什么都改变不了。,伤心
我们之间的距离，越来越远了。,伤心
明明只是想要简单地幸福，为什么这么难？,伤心
他说离开是为了我们好，但我不明白为什么。,伤心
这是我第一次感受到，原来心碎是如此疼痛。,伤心
我们的梦想，最终没能实现。,伤心
我甚至没有机会道别。,伤心
那些日子虽然短暂，却让人怀念到心痛。,伤心
无法接受我们无法回到从前的样子。,伤心
她的笑容还在眼前，但人却已经不在了。,伤心
我一直认为自己足够坚强，但这次真的坚持不住了。,伤心
他的话，一直回荡在我的脑海里，挥之不去。,伤心
如果时间能倒流，我一定不会放开你的手。,伤心
这场雨让我想起当初分手的那一天。,伤心
看着他的背影消失，我的心仿佛被空空如也地抽空了。,伤心
明明离幸福那么近，却还是错过了。,伤心
这段关系最终还是没能走到最后。,伤心
有些伤口看起来已经愈合，但实际上一直在疼痛。,伤心
我一直告诉自己要忘记，但越想忘记越记得清楚。,伤心
我在笑着说再见，但心里却一直在哭。,伤心
再怎么努力，我还是留不住你。,伤心
那些美好的回忆，现在只会让人更加难过。,伤心
我怎么也想不到，他竟然会这么快就离开我们。,伤心
那天的阳光那么好，但却成了我最悲伤的一天。,伤心
为什么到现在这个问题还没解决？,疑问
你确定这是最好的选择吗？,疑问
我们是不是漏掉了什么重要的细节？,疑问
这个方案真的可行吗？,疑问
他为什么突然不接电话了？,疑问
你刚刚说的那句话，到底是什么意思？,疑问
怎么会有人做出这么荒唐的事情？,疑问
他做这件事的目的是什么？,疑问
为什么我们的努力总是不被回报？,疑问
这份报告中的数据，确定没有问题吗？,疑问
他为什么对这件事这么执着？,疑问
难道真的没有人能解决这个问题了吗？,疑问
我刚才听错了吗？,疑问
我们真的有办法应对这种情况吗？,疑问
她说的话，真的可以相信吗？,疑问
他为什么选择这样离开？,疑问
你怎么会想到这么奇怪的方法？,疑问
这真的是你自己的决定吗？,疑问
他究竟隐瞒了我们什么？,疑问
